"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-01606","2025-10-11T16:40:34Z","Hi -, Monarch Retail Holdings CA - check if carrier accepts FA. Effective 2025-09-01. Urban Axis. Total 55670 (53051 + 2091 + 128 + 400). 35% down, 12 pays, MEP 30%. Attached the submission package. Thanks!, David Nguyen","FA request - CA Monarch","david.nguyen@ridgebrokers.com","underwriting@premfinco.com;service@premfinco.com;ops@premfinco.com","service@ridgebrokers.com","thread-00874","Commission_Statement_01606_1.pdf"
"msg-01607","2025-10-11T19:27:42Z","Morning, Valley Tech Solutions PROP renewal. Effective 2026-04-05. Southport Re. Expiring: 20% down, 10 pays. Renewal: 281800 prem, 11095 tax, 53 fee, 250 broker = 293198. MEP 35%. Need renewal FA. Regards or something","Renewal terms - PROP Valley","chris.anderson@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com;underwriting@premfinco.com","compliance@ridgebrokers.com;marketing@ridgebrokers.com","thread-00875","UW_Notes_01607_1.pdf;Schedule_01607_2.docx"
"msg-01608","2025-10-11T21:12:42Z","Hi PF - renewal for Atlas Fabrication PROP. Effective 2026-03-03, Granite Harbor. Expiring terms: 18% down, 9 pays. New total 345837 (prem 337054, tax 7892, fees 891). MEP 30%. Need updated FA. Thanks much","Renewal quote - PROP Atlas","oscar.vasquez@ridgebrokers.com","service@premfinco.com","service@ridgebrokers.com","thread-00876","DownPaymentReceipt_01608_1.xls;RT_Calc_01608_2.pdf;UW_Notes_01608_3.docx"
"msg-01609","2025-10-11T21:47:28Z","Hi there, Peak Distribution E&S - need terms for this submission. Effective 2026-01-26. Urban Axis. Total 43954 (42552 + 1223 + 79 + 100). 35% down, 6 pays, MEP 20%. Attached the submission package. thx, Celine Ford","Finance quote - E&S Peak","celine.ford@ridgebrokers.com","desk@premfinco.com;service@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com;compliance@ridgebrokers.com","thread-00876","Audit_01609_1.xlsx;UW_Notes_01609_2.pdf;InstallmentPlan_01609_3.xlsx"
"msg-01610","2025-10-12T00:32:24Z","Hey team - is this bindable with FA?. Valley Tech Solutions CA effective 2026-03-16. Numbers: 300988 prem + 8949 tax + 329 fee + 200 broker = 310466. Down 25%, 6 installments, MEP 10%. Need this ASAP to bind. ","FA quote needed - CA Valley","chris.anderson@ridgebrokers.com","underwriting@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com","thread-00877","Worksheet_01610_1.docx"
"msg-01611","2025-10-12T00:33:55Z","Hello PF team need FA terms on Zenith Bio Labs. WC policy, eff 2026-04-07, Ironcrest Specialty. Premium breakdown: 201033 base, 17290 taxes, 294 carrier fee, 350 broker fee. Total 218967. 35% down = 76638, finance 142329 over 12 pays. MEP 15%. Best","FA quote needed - WC Zenith","oscar.vasquez@ridgebrokers.com","service@premfinco.com;quotes@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com","thread-00878","Endorsement_01611_1.pdf"
"msg-01612","2025-10-12T05:31:00Z","Good afternoon, need to rewrite needed, can you revise? for Peak Distribution PROP. New figures: 266283 total (252468 + 13194 + 371 + 250). Down 30%, 10 pays, MEP 10%. Need updated FA with new signature blocks. TY, Maria Santos","FA revision - PROP Peak","maria.santos@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;desk@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00879","RT_Calc_01612_1.xlsx"
"msg-01613","2025-10-12T08:20:05Z","Hi team, can you check if Forge Industrial E&S is financeable? Effective 2026-03-06, carrier Granite Harbor. Total premium 105977 (prem 96166, tax 9299, fees 512). Looking for 18% down, 11 pays. MEP 30%. Best regards, David Nguyen","Need FA - E&S Forge","david.nguyen@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com;underwriting@premfinco.com","compliance@ridgebrokers.com","thread-00880",""
"msg-01614","2025-10-12T08:25:14Z","Hi finance team, Zenith Bio Labs GL - non-payment cancellation, RT?. Policy cancellation effective. Original: 132317 financed, 25% down. What's the RT amount? TY","RT inquiry - GL Zenith","sophie.miller@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00881","MEP_Addendum_01614_1.docx;Schedule_01614_2.pdf"
"msg-01615","2025-10-12T09:07:46Z","Morning - Frontier Energy Services CA audit credit applied. Original FA: 66232 financed, 25% down. Need RT calc. ","Return premium - CA Frontier","emilia.ryan@ridgebrokers.com","underwriting@premfinco.com","service@ridgebrokers.com","thread-00881","Corrections_01615_1.xls;LossRuns_01615_2.xlsx"
"msg-01616","2025-10-12T11:24:26Z","Hi -, need to premium decreased, update terms for Silver Thread Textiles GL. New figures: 157554 total (143387 + 13676 + 341 + 150). Down 10%, 7 pays, MEP 30%. Need updated FA with new signature blocks. thx, Emilia Ryan","FA revision - GL Silver","emilia.ryan@ridgebrokers.com","service@premfinco.com;underwriting@premfinco.com","operations@ridgebrokers.com","thread-00881","DeckPages_01616_1.xls;MEP_Addendum_01616_2.xlsx"
"msg-01617","2025-10-12T11:43:18Z","Good morning, can you check if Apex Construction CA is financeable? Effective 2025-09-05, carrier RiverPeak. Total premium 270448 (prem 260945, tax 9060, fees 443). Looking for 35% down, 9 pays. MEP 15%. , Maria Santos","Finance options - CA Apex","maria.santos@ridgebrokers.com","service@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-00881","Audit_01617_1.xls;UW_Notes_01617_2.pdf"
"msg-01618","2025-10-12T14:10:14Z","Hi there, policy voided on Bright Shore Marine PROP. Original total 70367, financed 63331, down 10%. policy rescinded, RT amount?. Best regards, Chris Anderson","RT inquiry - PROP Bright","chris.anderson@ridgebrokers.com","quotes@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-00882","Invoice_01618_1.pdf;DeckPages_01618_2.xlsx"
"msg-01619","2025-10-12T17:19:50Z"," Client wants to move forward, Morning, need to rewrite needed, can you revise? for Pioneer Transit GL. New figures: 190991 total (179647 + 11153 + 91 + 100). Down 20%, 12 pays, MEP 10%. Need updated FA with new signature blocks. Best regards, Keisha Brown Attached uw for reference.","FA revision - GL Pioneer","keisha.brown@ridgebrokers.com","ops@premfinco.com","accounting@ridgebrokers.com","thread-00882","UW_Notes_01619_1.pdf"
"msg-01620","2025-10-12T17:59:50Z"," Client wants to move forward, Hello PF team, policy renewing 2025-09-19. Harborview Construction BOP with Sable Mutual. Expiring FA structure: 20% down, 11 installments. Renewal premium 175201, total 183893 with taxes/fees. MEP 25%. renewal effective date approaching. Appreciate it, Raj Kumar","Renewal FA - BOP Harborview","raj.kumar@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-00882",""
"msg-01621","2025-10-12T18:31:00Z",", Ridge Manufacturing CA renewal. Effective 2026-03-06. Meridian Excess. Expiring: 25% down, 12 pays. Renewal: 129034 prem, 7702 tax, 78 fee, 300 broker = 137114. MEP 15%. Need renewal FA. Grateful","Renewal FA - CA Ridge","raj.kumar@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-00882","DeckPages_01621_1.docx;TCF_Doc_01621_2.xlsx"
"msg-01622","2025-10-13T00:28:13Z","Hello PF team, Everett Logistics PROP renewal. Effective 2025-08-26. Crestview Casualty. Expiring: 35% down, 11 pays. Renewal: 87313 prem, 4022 tax, 109 fee, 400 broker = 91844. MEP 20%. Need renewal FA. Thanks much","Expiring FA - PROP Everett","maria.santos@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com;service@premfinco.com","marketing@ridgebrokers.com","thread-00883","UW_Notes_01622_1.docx;Binder_01622_2.docx"
"msg-01623","2025-10-13T01:54:43Z","Hello PF team - can you structure this?. Metro Parcel Systems GL effective 2025-09-24. Numbers: 55535 prem + 4444 tax + 181 fee + 250 broker = 60410. Down 10%, 11 installments, MEP 25%. Need this ASAP to bind. Thanks much","Finance quote - GL Metro","maria.santos@ridgebrokers.com","service@premfinco.com","marketing@ridgebrokers.com","thread-00883","TCF_Doc_01623_1.xls;Audit_01623_2.pdf;InstallmentPlan_01623_3.xls"
"msg-01624","2025-10-13T10:49:34Z","Hi - - can you quote the finance side?. Bright Shore Marine WC effective 2025-12-31. Numbers: 248732 prem + 15678 tax + 353 fee + 100 broker = 264863. Down 18%, 8 installments, MEP 15%. Need this ASAP to bind. Much appreciated","FA quote needed - WC Bright","andrew.lang@ridgebrokers.com","underwriting@premfinco.com","accounting@ridgebrokers.com;operations@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00883",""
"msg-01625","2025-10-13T18:12:04Z","Hello PF team - renewal for Peak Distribution GL. Effective 2025-10-18, Linden Excess. Expiring terms: 10% down, 10 pays. New total 96208 (prem 93221, tax 2216, fees 771). MEP 15%. Need updated FA. ","Renewal quote - GL Peak","keisha.brown@ridgebrokers.com","quotes@premfinco.com","compliance@ridgebrokers.com","thread-00883","DeckPages_01625_1.pdf"
"msg-01626","2025-10-13T19:04:03Z","Hi PF, numbers changed on Silver Thread Textiles CA. premium revised to 258116. Premium 237689, taxes 19901, fees 526. Down payment 20%, 11 pays. MEP 30%. Need corrected PFA. Thanks much, Jordan Parks","FA amendment - CA Silver","jordan.parks@ridgebrokers.com","service@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com;compliance@ridgebrokers.com","thread-00884","Corrections_01626_1.xls;DownPaymentReceipt_01626_2.pdf"
"msg-01627","2025-10-13T23:03:18Z","Hi team - renewal for Everett Logistics E&S. Effective 2025-08-12, Urban Axis. Expiring terms: 18% down, 6 pays. New total 266649 (prem 253307, tax 12815, fees 527). MEP 15%. Need updated FA. Much appreciated","Renewal finance - E&S Everett","oscar.vasquez@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com;service@premfinco.com","teamlead@ridgebrokers.com","thread-00884","LossRuns_01627_1.docx;Worksheet_01627_2.pdf"
"msg-01628","2025-10-14T04:41:16Z","Good morning, expiring FA, need renewal terms. Summit Storage CA, Crestview Casualty, effective 2026-01-23. Expiring FA had 8 pays at 10% down. New premium 270566, taxes 20098, fees 200, broker 200. Total 291064, MEP 20%. Can you mirror terms? Thanks, Jordan Parks","Renewal finance - CA Summit","jordan.parks@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com","thread-00884",""
"msg-01629","2025-10-14T07:33:03Z","Morning - need draft PFA. Nexus Logistics GL effective 2025-12-03. Numbers: 308731 prem + 10000 tax + 473 fee + 250 broker = 319454. Down 25%, 6 installments, MEP 35%. Thanks!","FA request - GL Nexus","emilia.ryan@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com","thread-00884","Schedule_01629_1.docx"
"msg-01630","2025-10-14T08:37:14Z"," Re: the request from last week, Hi team, following up on Phoenix Retail BOP. need the signed agreement. Effective 2026-04-16, Granite Harbor. Need for underwriting file. Grateful, Keisha Brown","Need binder - BOP Phoenix","keisha.brown@ridgebrokers.com","service@premfinco.com;renewals@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00885","DeckPages_01630_1.xls;Worksheet_01630_2.xlsx;Endorsement_01630_3.xlsx"
"msg-01631","2025-10-14T08:54:50Z"," Replying to your earlier email. Hi PF, need FA terms on Coastal Research Partners. CA policy, eff 2026-01-21, Linden Excess. Premium breakdown: 25163 base, 2479 taxes, 386 carrier fee, 250 broker fee. Total 28278. 35% down = 9897, finance 18381 over 6 pays. MEP 30%. thx!","Need FA - CA Coastal","david.nguyen@ridgebrokers.com","desk@premfinco.com","compliance@ridgebrokers.com","thread-00885","Commission_Statement_01631_1.docx;Corrections_01631_2.xls"
"msg-01632","2025-10-14T12:14:57Z","Hi finance team, check if carrier accepts FA for Phoenix Retail CA. Effective 2025-08-07 with Southport Re. Premium 149548, taxes 7613, fees 306, broker fee 150. Total 157617. Client wants 10% down, 10 pays. MEP 30%. See attached UW notes. thx!, Raj Kumar","FA request - CA Phoenix","raj.kumar@ridgebrokers.com","underwriting@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-00885","TCF_Doc_01632_1.xlsx;InstallmentPlan_01632_2.pdf;Corrections_01632_3.docx"
"msg-01633","2025-10-14T14:41:51Z","Hello team - renewal for Prairie Medical Group WC. Effective 2025-12-01, Trident Commercial. Expiring terms: 30% down, 7 pays. New total 55538 (prem 50557, tax 4477, fees 504). MEP 10%. Need updated FA. thx","Expiring FA - WC Prairie","emilia.ryan@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com;quotes@premfinco.com","compliance@ridgebrokers.com;marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00885","Reinstatement_01633_1.xlsx"
"msg-01634","2025-10-14T16:31:13Z","Hi, premium adjusted, can you update?. Nexus Logistics BOP. rewrite needed, new numbers 57011. Breakdown: 52758 prem, 3860 tax, 143 fee, 250 broker. Down 30%, 12 pays, MEP 25%. Need revised FA. Appreciate your help, Raj Kumar might need","FA revision - BOP Nexus","raj.kumar@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com;operations@ridgebrokers.com","thread-00886",""
"msg-01635","2025-10-14T17:02:46Z","Hi team, Titan Industries CA renewal. Effective 2025-11-25. Crestview Casualty. Expiring: 25% down, 8 pays. Renewal: 339658 prem, 26606 tax, 113 fee, 250 broker = 366627. MEP 30%. Need renewal FA. Thank you","Renewal FA - CA Titan","elena.garcia@ridgebrokers.com","renewals@premfinco.com","operations@ridgebrokers.com","thread-00887","DownPaymentReceipt_01635_1.xlsx;GL_Quote_01635_2.xlsx;Worksheet_01635_3.xls"
"msg-01636","2025-10-14T20:20:49Z","Hello team, audit resulted in credit, RT?. Peak Distribution E&S. Original financed 132053 with 15% down. carrier canceled. Need RT calculation. MEP was 10%. thx!, Raj Kumar","Refund calc - E&S Peak","raj.kumar@ridgebrokers.com","service@premfinco.com;underwriting@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-00887","Endorsement_01636_1.docx;RT_Calc_01636_2.xlsx"
"msg-01637","2025-10-14T21:56:45Z","Hi PF, Blue Spruce Hospitality BOP renewal. Effective 2026-01-31. Meridian Excess. Expiring: 20% down, 8 pays. Renewal: 176551 prem, 14351 tax, 189 fee, 350 broker = 191441. MEP 15%. Need renewal FA. Best","Renewal finance - BOP Blue","keisha.brown@ridgebrokers.com","renewals@premfinco.com;service@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-00888","Binder_01637_1.xls"
"msg-01638","2025-10-15T04:29:06Z"," Re: the request from last week, Hi PF, need to coverage added, need revised finance for Northwind Studio E&S. New figures: 319374 total (300482 + 18277 + 365 + 250). Down 15%, 9 pays, MEP 35%. Need updated FA with new signature blocks. thx!, Chris Anderson","Updated finance - E&S Northwind","chris.anderson@ridgebrokers.com","desk@premfinco.com;service@premfinco.com;underwriting@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-00888","DownPaymentReceipt_01638_1.xls"
"msg-01639","2025-10-15T04:51:17Z","Hello PF team - Phoenix Retail WC early cancel Original FA: 42159 financed, 30% down. Need RT calc. TY","RT inquiry - WC Phoenix","li.chen@ridgebrokers.com","renewals@premfinco.com;service@premfinco.com;underwriting@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00888","GL_Quote_01639_1.docx;Schedule_01639_2.xlsx"
"msg-01640","2025-10-15T12:37:43Z"," As per our call, Afternoon - check if carrier accepts FA. Pioneer Transit GL effective 2026-02-10. Numbers: 172489 prem + 11142 tax + 475 fee + 150 broker = 184256. Down 15%, 12 installments, MEP 10%. Thanks","Finance quote - GL Pioneer","chris.anderson@ridgebrokers.com","underwriting@premfinco.com;service@premfinco.com","marketing@ridgebrokers.com;compliance@ridgebrokers.com","thread-00889",""
"msg-01641","2025-10-15T22:05:44Z","Hi - - is this in market for financing?. Golden Basin Farms E&S effective 2025-08-13. Numbers: 198261 prem + 13806 tax + 212 fee + 200 broker = 212479. Down 10%, 11 installments, MEP 30%. TY","Need finance terms - E&S Golden","emilia.ryan@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com;underwriting@premfinco.com","operations@ridgebrokers.com","thread-00890","DownPaymentReceipt_01641_1.xlsx"
"msg-01642","2025-10-15T23:59:21Z"," - renewal for Summit Storage E&S. Effective 2025-11-18, Granite Harbor. Expiring terms: 20% down, 12 pays. New total 275016 (prem 251732, tax 22788, fees 496). MEP 20%. Need updated FA. thx! ca attached.","Renewal terms - E&S Summit","elena.garcia@ridgebrokers.com","desk@premfinco.com;underwriting@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-00890","CA_Schedule_01642_1.xlsx"
"msg-01643","2025-10-16T01:01:34Z","Hello, need FA terms on Silver Thread Textiles. E&S policy, eff 2026-03-01, Sable Mutual. Premium breakdown: 30305 base, 2956 taxes, 307 carrier fee, 150 broker fee. Total 33718. 20% down = 6743, finance 26975 over 12 pays. MEP 35%. Client asking if we can reduce down payment to 15% if possible. Appreciate it not sure","FA request - E&S Silver","chris.anderson@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com","thread-00891","Binder_01643_1.xls;Reinstatement_01643_2.xlsx"
"msg-01644","2025-10-16T02:43:03Z","Hello, need FA terms on Peak Distribution. WC policy, eff 2025-12-20, RiverPeak. Premium breakdown: 305854 base, 22418 taxes, 410 carrier fee, 300 broker fee. Total 328982. 10% down = 32898, finance 296084 over 11 pays. MEP 10%. Thank you","FA quote needed - WC Peak","david.nguyen@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com","thread-00891","Schedule_01644_1.pdf"
"msg-01645","2025-10-16T03:30:34Z","Hi PF, numbers changed, need revised FA Horizon Media Group E&S. limits changed, new total 254648. Breakdown: 250247 prem, 3828 tax, 223 fee, 350 broker. Down 25%, 10 pays, MEP 10%. Need revised FA. Appreciate your help, Li Chen","Revised FA needed - E&S Horizon","li.chen@ridgebrokers.com","service@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00891","InstallmentPlan_01645_1.xlsx;BA_Quote_01645_2.pdf"
"msg-01646","2025-10-16T03:34:43Z","Good morning, Atlas Fabrication BOP - policy lapsed, RT calculation?. Policy policy rescinded. Original: 54528 financed, 25% down. What's the RT amount? Appreciate it","RT inquiry - BOP Atlas","raj.kumar@ridgebrokers.com","service@premfinco.com;desk@premfinco.com;renewals@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00891","Reinstatement_01646_1.xlsx;Corrections_01646_2.docx"
"msg-01647","2025-10-16T08:16:15Z","Hello, numbers changed on Pioneer Transit E&S. coverage increased, premium now 86791. Premium 78463, taxes 7838, fees 490. Down payment 30%, 11 pays. MEP 30%. Need corrected PFA. UW said this might change again, FYI. Appreciate your help, Sophie Miller","FA amendment - E&S Pioneer","sophie.miller@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com","thread-00892",""
"msg-01648","2025-10-16T09:16:03Z","Good afternoon, is this in market for financing? for Pioneer Transit BOP Effective 2025-09-28 with Trident Commercial. Premium 221179, taxes 7169, fees 393, broker fee 200. Total 228941. Client wants 15% down, 9 pays. MEP 30%. See attached loss runs. Thanks, David Nguyen","FA quote needed - BOP Pioneer","david.nguyen@ridgebrokers.com","underwriting@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00892","LossRuns_01648_1.xlsx;CA_Schedule_01648_2.xlsx"
"msg-01649","2025-10-16T10:26:49Z","Good afternoon - pls run this through your system. Horizon Media Group BOP effective 2026-01-19. Numbers: 229341 prem + 16113 tax + 434 fee + 100 broker = 245988. Down 15%, 7 installments, MEP 35%. Thank you","FA quote needed - BOP Horizon","ella.roberts@ridgebrokers.com","desk@premfinco.com","compliance@ridgebrokers.com","thread-00892","DownPaymentReceipt_01649_1.pdf;Schedule_01649_2.xlsx;InstallmentPlan_01649_3.pdf"
"msg-01650","2025-10-16T11:06:07Z","Hi finance team, need FA terms on Prairie Medical Group. CA policy, eff 2026-02-11, Meridian Excess. Premium breakdown: 34811 base, 3458 taxes, 293 carrier fee, 200 broker fee. Total 38762. 25% down = 9690, finance 29072 over 9 pays. MEP 20%. Client asking if we can reduce down payment to 15% if possible. Much appreciated","FA quote needed - CA Prairie","keisha.brown@ridgebrokers.com","desk@premfinco.com","compliance@ridgebrokers.com;operations@ridgebrokers.com;service@ridgebrokers.com","thread-00892",""
"msg-01651","2025-10-16T12:17:12Z"," Re: the request from last week, Afternoon, renewal coming, need numbers. Everett Logistics WC, Ironcrest Specialty, effective 2025-11-18. Expiring FA had 6 pays at 30% down. New premium 286558, taxes 18264, fees 440, broker 400. Total 305662, MEP 10%. Can you mirror terms? Thanks!, Andrew Lang","Renewal finance - WC Everett","andrew.lang@ridgebrokers.com","desk@premfinco.com","service@ridgebrokers.com","thread-00893",""
"msg-01652","2025-10-16T12:18:17Z","Hey - renewal for Forge Industrial GL. Effective 2025-09-19, Trident Commercial. Expiring terms: 35% down, 6 pays. New total 274342 (prem 251480, tax 22114, fees 748). MEP 25%. Need updated FA. TY","Renewal finance - GL Forge","david.nguyen@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-00894","Schedule_01652_1.xls;Commission_Statement_01652_2.pdf"
"msg-01653","2025-10-16T14:33:41Z","Hi there, Metro Parcel Systems CA renewal. Effective 2025-11-25. RiverPeak. Expiring: 25% down, 12 pays. Renewal: 39947 prem, 1281 tax, 216 fee, 200 broker = 41644. MEP 20%. Need renewal FA. Thanks!","Renewal terms - CA Metro","emilia.ryan@ridgebrokers.com","desk@premfinco.com","compliance@ridgebrokers.com;marketing@ridgebrokers.com","thread-00895","Schedule_01653_1.docx;UW_Notes_01653_2.pdf"
"msg-01654","2025-10-16T15:10:20Z","Morning, Atlas Fabrication CA renewal. Effective 2025-08-31. Sable Mutual. Expiring: 15% down, 7 pays. Renewal: 199490 prem, 16020 tax, 494 fee, 400 broker = 216404. MEP 25%. Need renewal FA. Regards","Expiring FA - CA Atlas","celine.ford@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-00895","Endorsement_01654_1.xlsx;DownPaymentReceipt_01654_2.pdf;InstallmentPlan_01654_3.pdf"
"msg-01655","2025-10-16T15:25:52Z","Good morning - need a quote for FA terms. Titan Industries CA effective 2025-08-11. Numbers: 72617 prem + 6611 tax + 173 fee + 300 broker = 79701. Down 18%, 9 installments, MEP 15%. thx probably","Finance quote - CA Titan","elena.garcia@ridgebrokers.com","service@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00896","Schedule_01655_1.pdf"
"msg-01656","2025-10-16T16:17:53Z"," See below for original request. Hello team, quick question: How is MEP calculated? For Apex Construction CA, effective 2025-12-16. Grateful","Need guidance - CA Apex","jordan.parks@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com;operations@ridgebrokers.com;service@ridgebrokers.com","thread-00896","Audit_01656_1.pdf;DownPaymentReceipt_01656_2.xls"
"msg-01657","2025-10-16T16:51:56Z","Afternoon - How do endorsements affect finance terms? Silver Thread Textiles BOP, eff 2025-10-06. Best","Quick question - BOP Silver","sophie.miller@ridgebrokers.com","service@premfinco.com","service@ridgebrokers.com","thread-00896","InstallmentPlan_01657_1.docx"
"msg-01658","2025-10-16T19:10:32Z","Hi, Copperline Foods BOP renewal. Effective 2025-08-21. RiverPeak. Expiring: 15% down, 8 pays. Renewal: 217505 prem, 14293 tax, 203 fee, 100 broker = 232101. MEP 20%. Need renewal FA. Best I guess","Renewal quote - BOP Copperline","oscar.vasquez@ridgebrokers.com","service@premfinco.com;desk@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-00896","Endorsement_01658_1.pdf"
"msg-01659","2025-10-16T21:17:28Z","Hello, policy renewing 2025-08-15 Coastal Research Partners WC with Southport Re. Expiring FA structure: 10% down, 9 installments. Renewal premium 242062, total 262220 with taxes/fees. MEP 30%. expiring FA, need renewal terms. Regards, Elena Garcia","Renewal quote - WC Coastal","elena.garcia@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","operations@ridgebrokers.com","thread-00897","Worksheet_01659_1.pdf;RTG_Report_01659_2.xls"
"msg-01660","2025-10-16T23:37:26Z","Good afternoon, policy non-renewed, RT amount?. Apex Construction GL. Original financed 283913 with 20% down. policy voided. Need RT calculation. MEP was 15%. Thanks in advance, Taylor Martinez","Cancellation RT - GL Apex","taylor.martinez@ridgebrokers.com","service@premfinco.com","service@ridgebrokers.com","thread-00898","InstallmentPlan_01660_1.xlsx;Invoice_01660_2.xlsx;Reinstatement_01660_3.xlsx"
"msg-01661","2025-10-17T01:02:57Z","Hi team, need amort schedule options for Prairie Medical Group GL. Effective 2025-12-09 with Trident Commercial. Premium 253547, taxes 8115, fees 422, broker fee 300. Total 262384. Client wants 15% down, 7 pays. MEP 30%. See attached deck pages. Thanks, Oscar Vasquez","Need finance terms - GL Prairie","oscar.vasquez@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com;operations@ridgebrokers.com","thread-00899","RT_Calc_01661_1.xlsx"
"msg-01662","2025-10-17T02:56:40Z","Hi there need FA terms on Copperline Foods. E&S policy, eff 2025-11-06, Ironcrest Specialty. Premium breakdown: 271603 base, 25190 taxes, 368 carrier fee, 200 broker fee. Total 297361. 10% down = 29736, finance 267625 over 11 pays. MEP 15%. Best ca attached.","Finance quote - E&S Copperline","elena.garcia@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00900","CA_Schedule_01662_1.xlsx"
"msg-01663","2025-10-17T02:58:40Z","Hello team, Copperline Foods E&S - is this NTU or can we finance?. Effective 2025-08-14. Granite Harbor. Total 141534 (131416 + 9461 + 457 + 200). 18% down, 12 pays, MEP 10%. Thanks, Ella Roberts","FA request - E&S Copperline","ella.roberts@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com;compliance@ridgebrokers.com;service@ridgebrokers.com","thread-00900","RT_Calc_01663_1.pdf;UW_Notes_01663_2.pdf"
"msg-01664","2025-10-17T05:33:51Z","Hi - need FA terms on Frontier Energy Services. CA policy, eff 2026-01-27, Southport Re. Premium breakdown: 226725 base, 17731 taxes, 262 carrier fee, 100 broker fee. Total 244818. 15% down = 36722, finance 208096 over 8 pays. MEP 30%. Thank you I think","Need finance terms - CA Frontier","maria.santos@ridgebrokers.com","renewals@premfinco.com;service@premfinco.com;underwriting@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00900","CA_Schedule_01664_1.pdf;TCF_Doc_01664_2.pdf"
"msg-01665","2025-10-17T08:28:37Z"," As discussed, Hello team - pls run this through your system. Northwind Studio GL effective 2025-10-02. Numbers: 200681 prem + 17890 tax + 397 fee + 100 broker = 219068. Down 15%, 12 installments, MEP 10%. Need this ASAP to bind. Thanks in advance","Need finance terms - GL Northwind","emilia.ryan@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com;underwriting@premfinco.com","compliance@ridgebrokers.com","thread-00900",""
