"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-0364","2025-10-04T14:44:23Z","Hi PF team, can you send a new FA on Summit Storage CA? Need financing options for Commercial Auto w/ Beacon Lloyds effective 2026-02-16 today if possible. Totals: premium 189979, taxes 4993, carrier fee 187, broker fee 200 (total 195359). Client ok with 15% down (29303) & 8 pays, MEP 15%. Please add draft schedule + amort table if you can. Best, David Nguyen","Finance terms needed - CA Summit","david.nguyen@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0244","InstallmentPlan_0364_1.xlsx;Invoice_0364_2.xlsx"
"msg-0365","2025-10-04T20:41:02Z","Good morning, need RT calc for Blue Spruce Hospitality PROP. Original financed amount 88501 w/ 25% down. Policy canceled flat, expecting RT less fees. Send revised schedule + statement when ready. thx, Oscar Vasquez thx","Cancellation finance - PROP Blue","oscar.vasquez@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0245","MEP_Addendum_0365_1.docx;Invoice_0365_2.pdf"
"msg-0366","2025-10-05T03:28:46Z","Hey, need renewal finance for Atlas Fabrication CA Southport Re effective 2025-11-04. Expiring FA had 8 pays at 30% down, can you mirror unless rates changed? New figures: 123631 prem, 6741 tax, 274 policy fee, broker fee 200 -> total 130846 with MEP 10%. Need docs today if possible so we can bind before 5pm. thx, Elena Garcia","Renewal FA request - CA Atlas","elena.garcia@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0245","Binder_0366_1.pdf"
"msg-0367","2025-10-05T08:12:22Z","Hey, can you rework the PFA for Golden Basin Farms (WC)? New totals now 72926 w/ premium 71032 + taxes 1575 + fees 169 + broker fee 150. Down stays 18% (13126) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. thx, Andrew Lang thx","Amendment for finance terms - WC Golden","andrew.lang@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0245","Invoice_0367_1.xlsx;Corrections_0367_2.docx"
"msg-0368","2025-10-05T17:29:38Z","Good afternoon, can you rework the PFA for Urban Frame Architects (BOP)? New totals now 245207 w/ premium 233686 + taxes 10979 + fees 342 + broker fee 200. Down stays 20% (49041) unless you see better option. Client lowered down to 15% so financed amt shifts. Need corrected FA + new signature blocks pls. Much appreciated, David Nguyen thx","Rework PFA - BOP Urban","david.nguyen@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","accounting@ridgebrokers.com","thread-0246","Schedule_0368_1.pdf;Corrections_0368_2.docx"
"msg-0369","2025-10-05T20:14:55Z","Hi there, can you rework the PFA for Frontier Energy Services (E&S)? New totals now 140551 w/ premium 135012 + taxes 5041 + fees 148 + broker fee 350. Down stays 30% (42165) unless you see better option. MEP needs to go to 15% after carrier pushback. Need corrected FA + new signature blocks pls. Best, Oscar Vasquez Attachment noted: Invoice_0369_1.xlsx","Amendment for finance terms - E&S Frontier","oscar.vasquez@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0246","Invoice_0369_1.xlsx"
"msg-0370","2025-10-06T04:23:43Z","Hi there, can you send a new FA on Northwind Studio CA? Need financing options for Commercial Auto w/ Ironcrest Specialty effective 2025-08-27 kindly. Totals: premium 231678, taxes 10984, carrier fee 292, broker fee 350 (total 243304). Client ok with 20% down (48660) & 10 pays, MEP 20%. Please add draft schedule + amort table if you can. Grateful, Jordan Parks thx","Quote finance please - CA Northwind","jordan.parks@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-0246","Invoice_0370_1.docx"
"msg-0371","2025-10-06T06:46:16Z","Hello, need renewal finance for Zenith Bio Labs GL Linden Excess effective 2025-08-22. Expiring FA had 9 pays at 20% down, can you mirror unless rates changed? New figures: 203333 prem, 15794 tax, 222 policy fee, broker fee 350 -> total 219699 with MEP 10%. Fine if tomorrow am, just let me know. Thanks, Keisha Brown","Renewal finance needed - GL Zenith","keisha.brown@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0247","InstallmentPlan_0371_1.pdf"
"msg-0372","2025-10-06T11:47:40Z","Hi PF team, can you send a new FA on Prairie Medical Group CA? Need financing options for Commercial Auto w/ Ironcrest Specialty effective 2025-12-23 kindly. Totals: premium 196665, taxes 10820, carrier fee 96, broker fee 250 (total 207831). Client ok with 15% down (31174) and 11 pays, MEP 20%. Please add draft schedule + amort table if you can. Regards, David Nguyen","Request new FA - CA Prairie","david.nguyen@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com","thread-0248","Finance_Agreement_0372_1.docx;DownPaymentReceipt_0372_2.xlsx"
"msg-0373","2025-10-07T00:32:56Z","Hello, can you send a new FA on Everett Logistics CA? Need financing options for Commercial Auto w/ Sable Mutual effective 2026-01-21 need this to bind. Totals: premium 195573, taxes 4832, carrier fee 145, broker fee 250 (total 200800). Client ok with 25% down (50200) and 8 pays, MEP 30%. Please add draft schedule + amort table if you can. Best, Andrew Lang","Need FA asap - CA Everett","andrew.lang@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-0249","MEP_Addendum_0373_1.pdf"
"msg-0374","2025-10-07T01:58:17Z","Good afternoon, can you rework the PFA for Canyon Outfitters (PROP)? New totals now 182084 w/ premium 171393 + taxes 10187 + fees 254 + broker fee 250. Down stays 20% (36416) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Thanks, Maria Santos","Corrected finance needed - PROP Canyon","maria.santos@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com","thread-0250","Schedule_0374_1.xlsx"
"msg-0375","2025-10-07T13:05:30Z","Hi PF team, can you send a new FA on Urban Frame Architects WC? Need financing options for Workers Comp w/ NorthStar Casualty effective 2025-09-28 need this to bind. Totals: premium 239611, taxes 16592, carrier fee 50, broker fee 200 (total 256453). Client ok with 25% down (64113) and 8 pays, MEP 20%. Please add draft schedule + amort table if you can. Grateful, Jordan Parks","Request new FA - WC Urban","jordan.parks@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com","thread-0251","Commission_Statement_0375_1.pdf"
"msg-0376","2025-10-07T21:50:11Z","Hi there, can you rework the PFA for Urban Frame Architects (WC)? New totals now 23400 w/ premium 21253 + taxes 1656 + fees 141 + broker fee 350. Down stays 25% (5850) unless you see better option. MEP needs to go to 25% after carrier pushback. Need corrected FA + new signature blocks pls. Regards, Raj Kumar","Need revised finance - WC Urban","raj.kumar@ridgebrokers.com","quotes@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com","thread-0252","Binder_0376_1.xlsx;Corrections_0376_2.pdf"
"msg-0377","2025-10-08T00:31:39Z","Good morning, can you rework the PFA for Copperline Foods (CA)? New totals now 111389 w/ premium 106892 + taxes 4144 + fees 53 + broker fee 300. Down stays 20% (22277) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Grateful, Jordan Parks","Rework PFA - CA Copperline","jordan.parks@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0253","InstallmentPlan_0377_1.docx"
"msg-0378","2025-10-08T07:57:45Z","Good morning, can you send a new FA on Everett Logistics E&S? Need financing options for E&S Package w/ Urban Axis effective 2025-12-21 when you can. Totals: premium 246951, taxes 12998, carrier fee 213, broker fee 350 (total 260512). Client ok with 15% down (39076) and 9 pays, MEP 15%. Please add draft schedule + amort table if you can. Best, Celine Ford","Request new FA - E&S Everett","celine.ford@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0254","Audit_0378_1.docx"
"msg-0379","2025-10-08T11:34:49Z","Hi there, can you rework the PFA for Metro Parcel Systems (E&S)? New totals now 229645 w/ premium 221936 + taxes 7173 + fees 186 + broker fee 350. Down stays 25% (57411) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Regards, Elena Garcia","Corrected finance needed - E&S Metro","elena.garcia@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com","thread-0255","DownPaymentReceipt_0379_1.xlsx"
"msg-0380","2025-10-08T20:57:07Z","Hello, quick follow-up on Canyon Outfitters PROP. Looking for amort schedule that shows fees itemized. Effective 2026-03-16 with Ironcrest Specialty. Please upload via portal if easier. Best, Oscar Vasquez","Need binder/FA - PROP Canyon","oscar.vasquez@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","accounting@ridgebrokers.com","thread-0255","DownPaymentReceipt_0380_1.pdf"
"msg-0381","2025-10-09T06:12:11Z","Hey, can you rework the PFA for Coastal Research Partners (E&S)? New totals now 262854 w/ premium 256952 + taxes 5476 + fees 176 + broker fee 250. Down stays 25% (65713) unless you see better option. MEP needs to go to 10% after carrier pushback. Need corrected FA + new signature blocks pls. thx, Keisha Brown Attachment noted: Commission_Statement_0381_1.xlsx","Amendment for finance terms - E&S Coastal","keisha.brown@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","accounting@ridgebrokers.com","thread-0255","Commission_Statement_0381_1.xlsx;Finance_Agreement_0381_2.docx"
"msg-0382","2025-10-09T07:27:10Z","Good morning, can you rework the PFA for Zenith Bio Labs (E&S)? New totals now 69512 w/ premium 66544 + taxes 2744 + fees 74 + broker fee 150. Down stays 15% (10426) unless you see better option. MEP needs to go to 20% after carrier pushback. Need corrected FA + new signature blocks pls. Best, Ella Roberts","Adjustment on PFA - E&S Zenith","ella.roberts@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com","thread-0256","Binder_0382_1.xlsx"
"msg-0383","2025-10-09T08:15:04Z","Hey, can you rework the PFA for Urban Frame Architects (WC)? New totals now 168036 w/ premium 163282 + taxes 4277 + fees 327 + broker fee 150. Down stays 18% (30246) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Much appreciated, Maria Santos","Please update FA - WC Urban","maria.santos@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com","thread-0256","DownPaymentReceipt_0383_1.pdf"
"msg-0384","2025-10-09T13:04:40Z","Hello, can you rework the PFA for Northwind Studio (E&S)? New totals now 198291 w/ premium 191708 + taxes 5918 + fees 365 + broker fee 300. Down stays 20% (39658) unless you see better option. Client lowered down to 15% so financed amt shifts. Need corrected FA + new signature blocks pls. Best, Li Chen Attachment noted: DownPaymentReceipt_0384_1.pdf","Need revised finance - E&S Northwind","li.chen@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com","thread-0256","DownPaymentReceipt_0384_1.pdf"
"msg-0385","2025-10-09T15:28:41Z","Hey, need renewal finance for Silver Thread Textiles BOP Linden Excess effective 2026-01-13. Expiring FA had 8 pays at 30% down, can you mirror unless rates changed? New figures: 159594 prem, 4924 tax, 308 policy fee, broker fee 150 -> total 164976 with MEP 25%. Fine if tomorrow am, just let me know. Much appreciated, Andrew Lang","Reup finance terms - BOP Silver","andrew.lang@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com","thread-0257","GL_Quote_0385_1.xlsx"
"msg-0386","2025-10-09T16:32:08Z","Good afternoon, can you send a new FA on Everett Logistics E&S? Need financing options for E&S Package w/ NorthStar Casualty effective 2026-01-29 when you can. Totals: premium 186823, taxes 4426, carrier fee 171, broker fee 300 (total 191720). Client ok with 25% down (47930) and 9 pays, MEP 25%. Please add draft schedule + amort table if you can. thx, Andrew Lang","Quote finance please - E&S Everett","andrew.lang@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com","thread-0257","Audit_0386_1.xlsx"
"msg-0387","2025-10-10T15:54:55Z","Hi PF team, Need clarity on how you handle audits mid-term. This is for Urban Frame Architects GL, eff 2025-12-23. Let me know when you have a sec. Grateful, Keisha Brown","Question on terms - GL Urban","keisha.brown@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-0258","LossRuns_0387_1.pdf"
"msg-0388","2025-10-10T22:17:57Z","Hi there, quick follow-up on Silver Thread Textiles CA. Looking for amort schedule that shows fees itemized. Effective 2025-11-25 with Beacon Lloyds. Please upload via portal if easier. Grateful, Jordan Parks Attachment noted: Corrections_0388_1.xlsx","Need signed PFA - CA Silver","jordan.parks@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0259","Corrections_0388_1.xlsx;MEP_Addendum_0388_2.pdf"
"msg-0389","2025-10-12T04:06:06Z","Hey, need renewal finance for Prairie Medical Group CA Southport Re effective 2026-03-01. Expiring FA had 10 pays at 20% down, can you mirror unless rates changed? New figures: 81610 prem, 2732 tax, 106 policy fee, broker fee 250 -> total 84698 with MEP 25%. Fine if tomorrow am, just let me know. Grateful, Celine Ford","Renewal finance needed - CA Prairie","celine.ford@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com","thread-0260","Binder_0389_1.pdf"
"msg-0390","2025-10-12T06:24:08Z","Hi there, need  RT calc for Summit Storage CA. Original financed amount 80430 w/ 25% down. MEP waived so full RT due, pls confirm. Please email me corrected ledger soon. Best, Ella Roberts Attachment noted: InstallmentPlan_0390_1.docx","RT / cancellation - CA Summit","ella.roberts@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0260","InstallmentPlan_0390_1.docx;Binder_0390_2.xlsx"
"msg-0391","2025-10-12T10:11:12Z","Hi there, can you send a new FA on Silver Thread Textiles BOP? Need financing options for BOP w/ Linden Excess effective 2025-09-11 ASAP. Totals: premium 37665, taxes 1523, carrier fee 187, broker fee 150 (total 39525). Client ok with 20% down (7905) and 9 pays, MEP 30%. Drop amort table when ready, we are lining up bind order. Thanks, Raj Kumar Attachment noted: Endorsement_0391_1.pdf","Funding request - BOP Silver","raj.kumar@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com","thread-0260","Endorsement_0391_1.pdf"
"msg-0392","2025-10-12T17:49:18Z","Good morning, need RT calc for Everett Logistics CA. Original financed amount 236267 w/ 18% down. Carrier applied RT on audit credit, should be 6,480 back. Send revised schedule + statement when ready. Regards, Elena Garcia","Cancellation finance - CA Everett","elena.garcia@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0261","MEP_Addendum_0392_1.xlsx"
"msg-0393","2025-10-12T22:48:36Z","Hi there, can you send a new FA on Coastal Research Partners CA? Need financing options for Commercial Auto w/ Sable Mutual effective 2025-09-19 today if possible. Totals: premium 46529, taxes 988, carrier fee 81, broker fee 300 (total 47898). Client ok with 20% down (9579) and 10 pays, MEP 15%. Please add draft schedule + amort table if you can. Best, Ella Roberts Attachment noted: Finance_Agreement_0393_1.docx","Need PFA on this placement - CA Coastal","ella.roberts@ridgebrokers.com","quotes@premfinco.com","accounting@ridgebrokers.com","thread-0262","Finance_Agreement_0393_1.docx"
"msg-0394","2025-10-13T00:51:02Z","Hello, need renewal finance for Urban Frame Architects PROP RiverPeak effective 2026-01-12. Expiring FA had 11 pays at 20% down, can you mirror unless rates changed? New figures: 283362 prem, 10281 tax, 399 policy fee, broker fee 350 -> total 294392 with MEP 30%. Fine if tomorrow am, just let me know. Best, Oscar Vasquez","Renewal PFA - PROP Urban","oscar.vasquez@ridgebrokers.com","desk@premfinco.com","service@ridgebrokers.com","thread-0262","DownPaymentReceipt_0394_1.docx"
"msg-0395","2025-10-13T06:26:10Z","Good morning, can you send a new FA on Zenith Bio Labs PROP? Need financing options for Property w/ Southport Re effective 2025-10-06 ASAP. Totals: premium 246000, taxes 19198, carrier fee 261, broker fee 250 (total 265709). Client ok with 18% down (47827) & 9 pays, MEP 15%. Please add draft schedule + amort table if you can. thx, Raj Kumar","Need FA asap - PROP Zenith","raj.kumar@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com","thread-0263","MEP_Addendum_0395_1.pdf"
"msg-0396","2025-10-14T02:35:02Z","Hi there, Can we blend GL + CA into one PFA or separate only? This is for Canyon Outfitters WC, eff 2025-11-29. Let me know when you have a sec. Best, Oscar Vasquez Attachment noted: Finance_Agreement_0396_1.pdf","Quick finance question - WC Canyon","oscar.vasquez@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0264","Finance_Agreement_0396_1.pdf"
"msg-0397","2025-10-14T04:36:48Z","Good afternoon, can you send a new FA on Forge Industrial WC? Need financing options for Workers Comp w/ RiverPeak effective 2026-03-17 ASAP. Totals: premium 227256, taxes 9393, carrier fee 240, broker fee 200 (total 237089). Client ok with 18% down (42676) and 11 pays, MEP 25%. Drop amort table when ready, we are lining up bind order. Best, Elena Garcia thx Attachment noted: Endorsement_0397_1.pdf","Quote finance please - WC Forge","elena.garcia@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0264","Endorsement_0397_1.pdf;InstallmentPlan_0397_2.docx"
"msg-0398","2025-10-14T06:42:11Z","Hi PF team, can you send a new FA on Silver Thread Textiles BOP? Need financing options for BOP w/ Granite Harbor effective 2025-10-03 please. Totals: premium 138129, taxes 4419, carrier fee 262, broker fee 200 (total 143010). Client ok with 20% down (28602) and 9 pays, MEP 25%. Please add draft schedule + amort table if you can. Much appreciated, Emilia Ryan","Quote finance please - BOP Silver","emilia.ryan@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com","thread-0264","MEP_Addendum_0398_1.docx"
"msg-0399","2025-10-15T03:38:11Z","Hi PF team, can you send a new FA on Forge Industrial BOP? Need financing options for BOP w/ Granite Harbor effective 2026-03-12 kindly. Totals: premium 145034, taxes 3413, carrier fee 179, broker fee 200 (total 148826). Client ok with 20% down (29765) and 8 pays, MEP 10%. Please add draft schedule + amort table if you can. Regards, Celine Ford","Finance terms needed - BOP Forge","celine.ford@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0265","Finance_Agreement_0399_1.xlsx"
"msg-0400","2025-10-15T06:32:46Z","Hello, need renewal finance for Summit Storage BOP Granite Harbor effective 2025-09-13. Expiring FA had 8 pays at 15% down, can you mirror unless rates changed? New figures: 183215 prem, 4869 tax, 348 policy fee, broker fee 350 -> total 188782 with MEP 25%. Fine if tomorrow am, just let me know. Regards, Sophie Miller","Need renewal quote - BOP Summit","sophie.miller@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-0266","Binder_0400_1.xlsx;InstallmentPlan_0400_2.xlsx"
"msg-0401","2025-10-15T18:02:12Z","Hi PF team, can you send a new FA on Everett Logistics GL? Need financing options for General Liability w/ RiverPeak effective 2026-03-02 kindly. Totals: premium 22201, taxes 1280, carrier fee 172, broker fee 150 (total 23803). Client ok with 15% down (3570) and 8 pays, MEP 15%. Please add draft schedule + amort table if you can. Regards, Andrew Lang Attachment noted: InstallmentPlan_0401_1.xlsx","Need FA asap - GL Everett","andrew.lang@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0267","InstallmentPlan_0401_1.xlsx"
"msg-0402","2025-10-15T21:34:01Z","Hi PF team, can you send a new FA on Summit Storage E&S? Need financing options for E&S Package w/ Granite Harbor effective 2025-10-10 pls. Totals: premium 85657, taxes 5499, carrier fee 254, broker fee 300 (total 91710). Client ok with 18% down (16507) and 10 pays, MEP 25%. Please add draft schedule + amort table if you can. Much appreciated, Andrew Lang","Finance terms needed - E&S Summit","andrew.lang@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-0268","GL_Quote_0402_1.pdf"
"msg-0403","2025-10-16T00:27:02Z","Hi there, can you send a new FA on Forge Industrial BOP? Need financing options for BOP w/ Ironcrest Specialty effective 2026-01-03 ASAP. Totals: premium 118584, taxes 8678, carrier fee 158, broker fee 150 (total 127570). Client ok with 18% down (22962) & 8 pays, MEP 20%. Drop amort table when ready, we are lining up bind order. Regards, Raj Kumar","Funding request - BOP Forge","raj.kumar@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0269","MEP_Addendum_0403_1.xlsx"
"msg-0404","2025-10-16T06:01:22Z","Good afternoon, can you rework the PFA for Blue Spruce Hospitality (BOP)? New totals now 158262 w/ premium 148079 + taxes 9586 + fees 397 + broker fee 200. Down stays 20% (31652) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. thx, Celine Ford","Rework PFA - BOP Blue","celine.ford@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0270","Audit_0404_1.xlsx"
"msg-0405","2025-10-16T11:22:29Z","Hi there, can you rework the PFA for Forge Industrial (CA)? New totals now 88660 w/ premium 84836 + taxes 3196 + fees 278 + broker fee 350. Down stays 18% (15958) unless you see better option. MEP needs to go to 15% after carrier pushback. Need corrected FA + new signature blocks pls. thx, David Nguyen","Adjustment on PFA - CA Forge","david.nguyen@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0271","Corrections_0405_1.docx"
"msg-0406","2025-10-16T13:28:32Z","Good morning, can you rework the PFA for Harborview Construction (GL)? New totals now 268454 w/ premium 260396 + taxes 7356 + fees 352 + broker fee 350. Down stays 30% (80536) unless you see better option. MEP need s to go to 10% after carrier pushback. Need corrected FA + new signature blocks pls. Much appreciated, Ella Roberts","Rework PFA - GL Harborview","ella.roberts@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com","thread-0272","Binder_0406_1.xlsx;Schedule_0406_2.xlsx"
"msg-0407","2025-10-16T15:01:51Z","Good afternoon, need RT calc for Coastal Research Partners CA. Original financed amount 186266 w/ 15% down. MEP waived so full RT due, pls confirm. Please email me corrected ledger soon. Regards, Elena Garcia","Return premium question - CA Coastal","elena.garcia@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0272","Invoice_0407_1.docx"
"msg-0408","2025-10-16T17:22:44Z","Hello, can you send a new FA on Copperline Foods BOP? Need financing options for BOP w/ Granite Harbor effective 2026-03-02 kindly. Totals: premium 138089, taxes 6530, carrier fee 202, broker fee 150 (total 144971). Client ok with 25% down (36242) and 11 pays, MEP 15%. Drop amort table when ready, we are lining up bind order. Regards, Maria Santos Attachment noted: Endorsement_0408_1.pdf","Need FA asap - BOP Copperline","maria.santos@ridgebrokers.com","quotes@premfinco.com","accounting@ridgebrokers.com","thread-0272","Endorsement_0408_1.pdf"
"msg-0409","2025-10-17T06:02:47Z","Hey, can you send a new FA on Golden Basin Farms GL? Need financing options for General Liability w/ Urban Axis effective 2025-09-30 when you can. Totals: premium 83836, taxes 4131, carrier fee 245, broker fee 150 (total 88362). Client ok with 20% down (17672) and 9 pays, MEP 30%. Please add draft schedule + amort table if you can. Much appreciated, Li Chen","Request new FA - GL Golden","li.chen@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0273","Finance_Agreement_0409_1.docx"
"msg-0410","2025-10-17T16:42:25Z","Good afternoon, quick follow-up on Golden Basin Farms E&S. Need carrier approval letter referenced in FA. Effective 2025-10-16 with Granite Harbor. Can you drop it in reply? Grateful, Elena Garcia","Paperwork needed - E&S Golden","elena.garcia@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","marketing@ridgebrokers.com","thread-0274","Worksheet_0410_1.docx"
"msg-0411","2025-10-17T19:05:00Z","Hi there, can you send a new FA on Northwind Studio GL? Need financing options for General Liability w/ Ironcrest Specialty effective 2025-11-28 kindly. Totals: premium 86177, taxes 4118, carrier fee 374, broker fee 300 (total 90969). Client ok with 18% down (16374) and 8 pays, MEP 30%. Please add draft schedule + amort table if you can. Grateful, Jordan Parks","Need PFA on this placement - GL Northwind","jordan.parks@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com","thread-0275","CA_Schedule_0411_1.docx;Endorsement_0411_2.docx"
"msg-0412","2025-10-17T22:51:27Z","Hi PF team, need renewal finance for Zenith Bio Labs BOP Ironcrest Specialty effective 2025-11-19. Expiring FA had 8 pays at 25% down, can you mirror unless rates changed? New figures: 69308 prem, 5186 tax, 54 policy fee, broker fee 350 -> total 74898 with MEP 15%. Need docs today if possible so we can bind before 5pm. thx, Emilia Ryan","Reup finance terms - BOP Zenith","emilia.ryan@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0275","InstallmentPlan_0412_1.docx"
"msg-0413","2025-10-18T01:23:39Z","Good afternoon, quick follow-up on Coastal Research Partners PROP. Need carrier approval letter referenced in FA. Effective 2026-01-25 with RiverPeak. Can you drop it in reply? Regards, Jordan Parks","Paperwork needed - PROP Coastal","jordan.parks@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0276","GL_Quote_0413_1.pdf"
"msg-0414","2025-10-18T01:57:18Z","Good morning, need RT calc for Bright Shore Marine WC. Original financed amount 28356 w/ 25% down. Carrier applied RT on audit credit, should be 6,480 back. Please email me corrected ledger soon. thx, Keisha Brown","Return premium question - WC Bright","keisha.brown@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-0276","CA_Schedule_0414_1.pdf"
"msg-0415","2025-10-18T02:56:17Z","Good afternoon, need  renewal finance for Canyon Outfitters GL RiverPeak effective 2025-11-14. Expiring FA had 11 pays at 15% down, can you mirror unless rates changed? New figures: 248387 prem, 17467 tax, 390 policy fee, broker fee 350 -> total 266594 with MEP 30%. Fine if tomorrow am, just let me know. Much appreciated, Emilia Ryan thx","Need renewal quote - GL Canyon","emilia.ryan@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0277","LossRuns_0415_1.xlsx"
"msg-0416","2025-10-18T10:03:13Z","Hi there, can you rework the PFA for Golden Basin Farms (WC)? New totals now 239709 w/ premium 234220 + taxes 4999 + fees 190 + broker fee 300. Down stays 15% (35956) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Best, Oscar Vasquez","Need revised finance - WC Golden","oscar.vasquez@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-0277","GL_Quote_0416_1.pdf"
"msg-0417","2025-10-18T12:37:09Z","Hi PF team, can you rework the PFA for Silver Thread Textiles (CA)? New totals now 22698 w/ premium 21688 + taxes 463 + fees 397 + broker fee 150. Down stays 20% (4539) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Grateful, David Nguyen Attachment noted: Endorsement_0417_1.docx","Amendment for finance terms - CA Silver","david.nguyen@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com","thread-0278","Endorsement_0417_1.docx"
